1976,-0.298,-0.247,-0.229,-0.188,-0.254,-0.184,-0.037,-0.108,-0.098,-0.052,0.061,0.158,-0.123,
1977,0.255,0.188,0.101,0.068,0.097,0.050,0.058,-0.055,-0.026,-0.003,-0.002,-0.116,0.051,
1978,-0.027,-0.063,-0.017,-0.108,-0.015,-0.051,-0.043,-0.113,0.009,-0.157,0.005,-0.021,-0.050,
1979,0.024,0.021,0.065,0.124,0.019,0.075,0.123,0.114,0.088,0.118,0.213,0.213,0.099,
1980,0.168,0.233,0.287,0.161,0.069,0.048,0.049,-0.011,-0.011,-0.012,0.090,0.035,0.091,
1981,0.047,-0.037,0.027,-0.028,0.035,0.123,0.110,0.066,0.083,-0.055,-0.015,0.115,0.039,
1982,0.053,-0.079,-0.082,-0.037,0.018,-0.079,-0.022,0.010,0.116,0.096,0.055,0.146,0.016,
1983,0.269,0.265,0.180,0.211,0.170,0.215,0.132,0.182,0.116,0.125,0.149,0.124,0.178,
1984,0.143,0.143,0.058,0.058,0.007,0.076,-0.061,0.094,0.202,0.030,0.078,0.103,0.077,
1985,0.131,0.163,0.135,0.064,0.093,-0.013,0.103,0.086,0.038,0.119,-0.072,0.076,0.076,
1986,-0.001,0.084,0.075,-0.004,-0.049,-0.014,0.060,0.009,0.063,0.156,0.072,0.027,0.039,
1987,0.106,0.141,0.157,0.127,0.134,0.089,0.256,0.239,0.247,0.196,0.255,0.177,0.177,
1988,0.253,0.280,0.210,0.174,0.217,0.154,0.089,0.129,0.129,0.086,0.042,-0.012,0.145,
1989,0.097,0.068,0.099,0.034,0.034,0.002,0.117,0.187,0.123,0.082,0.111,0.126,0.090,
1990,0.122,0.228,0.157,0.221,0.172,0.182,0.161,0.138,0.049,0.163,0.077,0.092,0.146,
1991,0.091,0.092,0.186,0.230,0.288,0.064,0.188,0.197,0.191,0.097,0.065,0.082,0.148,
1992,0.162,0.137,0.150,0.172,0.188,0.156,0.126,0.130,0.110,0.029,0.030,0.018,0.118,
1993,0.218,0.093,0.182,0.058,0.129,0.163,0.092,0.136,0.221,0.129,0.175,0.020,0.135,
1994,0.080,0.008,0.147,0.032,0.198,0.122,0.131,0.075,-0.003,0.076,0.138,0.111,0.092,
1995,0.147,0.206,0.212,0.117,0.157,0.116,0.248,0.141,0.081,0.118,0.154,-0.007,0.140,
1996,0.111,0.277,0.289,0.262,0.160,0.037,0.157,0.128,0.071,0.121,0.156,0.217,0.164,
1997,0.104,0.137,0.240,0.143,0.186,0.268,0.270,0.326,0.380,0.423,0.462,0.456,0.281,
1998,0.350,0.416,0.491,0.488,0.498,0.458,0.507,0.412,0.243,0.256,0.313,0.302,0.394,
1999,0.160,0.260,0.336,0.305,0.186,0.227,0.221,0.133,0.232,0.094,0.231,0.189,0.213,
2000,0.226,0.235,0.188,0.258,0.110,0.189,0.173,0.201,0.238,0.215,0.266,0.183,0.204,
2001,0.253,0.308,0.436,0.388,0.234,0.357,0.323,0.340,0.349,0.299,0.380,0.271,0.327,
2002,0.444,0.375,0.527,0.373,0.361,0.350,0.316,0.355,0.266,0.337,0.216,0.319,0.350,
2003,0.341,0.426,0.429,0.365,0.310,0.325,0.338,0.329,0.272,0.304,0.264,0.219,0.323,
2004,0.284,0.332,0.270,0.290,0.256,0.165,0.211,0.235,0.240,0.214,0.222,0.217,0.243,
2005,0.306,0.296,0.401,0.347,0.269,0.267,0.294,0.363,0.265,0.309,0.256,0.287,0.303,
2006,0.331,0.407,0.352,0.341,0.343,0.258,0.287,0.310,0.218,0.172,0.213,0.285,0.290,
2007,0.318,0.330,0.253,0.242,0.241,0.286,0.297,0.174,0.208,0.171,0.124,0.055,0.224,
2008,0.087,0.135,0.171,0.175,0.205,0.156,0.217,0.275,0.235,0.214,0.174,0.258,0.190,
2009,0.334,0.282,0.302,0.380,0.389,0.413,0.380,0.381,0.288,0.319,0.396,0.483,0.361,
2010,0.446,0.443,0.469,0.475,0.413,0.347,0.369,0.323,0.249,0.281,0.245,0.296,0.362,
2011,0.308,0.340,0.374,0.327,0.308,0.322,0.315,0.274,0.201,0.170,0.244,0.160,0.278,
2012,0.152,0.288,0.293,0.324,0.330,0.306,0.250,0.296,0.276,0.355,0.324,0.270,0.287,
2013,0.283,0.286,0.297,0.349,0.343,0.197,0.326,0.351,0.311,0.259,0.353,0.303,0.303,
2014,0.334,0.265,0.363,0.471,0.379,0.362,0.276,0.377,0.254,0.309,0.314,0.337,0.335,
2015,0.380,0.315,0.389,0.487,0.456,0.397,0.464,0.373,0.452,0.444,0.439,0.505,0.425,
2016,0.623,0.556,0.710,0.633,0.421,0.426,0.454,0.437,0.405,0.430,0.393,0.358,0.486,
2017,0.428,0.557,0.581,0.533,0.496,0.354,0.310,0.394,0.213,0.291,0.250,0.247,0.385,
2018,0.338,0.267,0.357,0.401,0.382,0.306,0.333,0.392,0.311,0.371,0.460,0.429,0.361,
2019,0.461,0.471,0.567,0.550,0.435,0.344,0.371,0.375,0.252,0.351,0.000,0.000,0.416,
